Time;0;10;20;30;60
89;1858.627869;1916.035604;2077.561015;2194.246358;2306.360026
90;25328.22167;12545.60383;11477.15475;13330.6045;12178.99117
91;9143.32925;9768.694333;9134.84655;10113.69238;9519.374833
92;9320.330967;12744.32817;11499.57175;12917.12217;12926.6905
93;24443.497;28209.10567;26157.82017;26655.313;27904.95833
94;4919.106364;5374.386475;5139.06739;5235.904948;5533.845211
95;3834.995459;5901.83465;5500.75985;5662.92375;6193.022533
96;6485.622638;8996.444;11727.56195;9282.294783;8919.351517
97;4726.110217;4712.128867;2883.336687;5767.428233;3877.622183
98;167059.19;135824.8967;119201.5033;149681.585;145310.6317
99;9188.441533;16153.29467;12348.8265;16162.352;13573.428
100;3101.163818;4470.674225;3515.212893;4944.977056;4095.332062
101;9017.108233;10740.87618;11184.6054;12237.07033;13339.41433
102;5259.10836;7753.314185;3438.107145;4453.30985;12200.22011
103;56201.1165;64550.54367;66426.95117;58766.802;56545.16467
104;13383.76383;16197.94533;12827.05567;15118.94067;13127.09683
105;7212.779683;6781.75375;3976.548664;9464.8487;6878.1142
106;690916.1967;672265.325;710681.0617;648753.78;610528.4983
107;2189.173584;4667.731226;5269.66894;2161.278625;2181.050771
108;14927.98167;14692.52576;14685.68046;16726.23933;15575.01865
109;25337.3605;32846.65133;34975.39183;32702.31133;37089.39067
110;792138.1883;967009.2283;986695.0433;923103.6183;1104134.123
111;12957.62073;17215.53417;17866.124;16465.21442;20160.81383
112;771430.58;1086159.057;1102233.487;776675.7817;735022.9167
113;15353.09517;21612.71633;21648.28283;18168.09517;16471.98533
114;13519.706;17231.24317;16965.91067;16153.23217;17549.09867
115;8812.8277;11606.60467;11430.54467;9708.551667;10583.66863
116;7208.063;8220.488533;8267.57724;8576.509958;8479.411371
117;9095.330983;12709.43782;11065.48718;12041.60852;11219.76728
118;7572.056967;12244.5872;10252.50711;12954.88314;11492.0021
119;7360.356617;15882.351;15799.9615;16035.19583;17116.87133
120;4828.257217;6687.457517;5410.570383;6333.61555;5881.315367
121;4212.769206;4790.970267;3271.242763;6058.033583;4274.519163
122;5855.40625;5853.384033;4980.493937;4767.549805;4336.486491
123;7573.806641;9081.95695;8014.683675;9511.911458;8439.874748
124;5970.60725;7067.312983;4498.294952;9168.99765;6884.293538
125;20747.16013;12389.6285;10635.52212;27422.40967;7197.944983
126;11057.4502;25572.60217;14161.68017;16887.95817;15206.9295
127;3062.720817;4884.920695;4171.899863;5636.54952;4963.789026
128;12573.11541;10570.9499;6518.867676;13513.52672;8316.289632
129;87705.66417;96073.72533;81625.43617;100144.6968;101623.7933
130;4149.383667;7676.129317;6855.271317;7143.572667;8424.483717
131;23531.23333;18600.7745;9189.754883;29858.40733;15071.7749
132;2611.889282;3171.034749;2770.736694;3432.354248;3024.124146
133;24820.29983;48040.94067;24248.23833;78570.519;43293.5005
134;3704.926308;4728.032912;2972.918945;6661.483563;4312.080475
135;7117.993633;5823.177168;5425.562419;5962.761637;5367.9104
136;8183.907466;7018.279549;4885.021403;8288.225014;6874.180827
137;18534.90383;26243.2925;25969.25683;21544.27067;20261.05183
138;925851.5667;59690.797;41601.694;47744.9505;35027.571
139;278819.485;412168.1117;417719.1717;389011.6467;453371.3283
140;1869577.5;1921853.217;1864383.567;2125822.267;2003871.15
